"00BL001","Blackrod"
"42UB040","Kettlebaston"
"42UB041","Lavenham"
"42UB042","Lawshall"
"42UB043","Layham"
"42UB044","Leavenheath"
"42UB045","Lindsey"
"42UB046","Little Cornard"
"42UB047","Little Waldingfield"
"42UB048","Long Melford"
"42UB049","Milden"
"42UB050","Monks Eleigh"
"42UB051","Nayland-with-Wissington"
"42UB052","Nedging-with-Naughton"
"42UB053","Newton"
"42UB054","Polstead"
"42UB055","Preston St. Mary"
"42UB056","Raydon"
"42UB057","Semer"
"42UB058","Shelley"
"42UB059","Shimpling"
"42UB060","Shotley"
"42UB061","Somerton"
"42UB062","Sproughton"
"42UB063","Stanstead"
"42UB064","Stoke-by-Nayland"
"42UB065","Stratford St. Mary"
"42UB066","Stutton"
"42UB067","Sudbury"
"42UB068","Tattingstone"
"42UB069","Thorpe Morieux"
"42UB071","Wattisham"
"42UB072","Wenham Magna"
"42UB073","Wenham Parva"
"42UB074","Whatfield"
"42UB075","Wherstead"
"42UB076","Woolverstone"
"42UB077","Copdock and Washbrook"
"42UB078","Pinewood"
"42UC001","Barton Mills"
"42UC002","Brandon"
"42UC003","Cavenham"
"42UC004","Dalham"
"42UC005","Elveden"
"42UC006","Eriswell"
"42UC007","Freckenham"
"42UC008","Gazeley"
"42UC009","Herringswell"
"42UC010","Higham"
"42UC011","Icklingham"
"42UC012","Kentford"
"42UC013","Lakenheath"
"42UC014","Mildenhall"
"42UC015","Moulton"
"42UC016","Red Lodge"
"42UC017","Santon Downham"
"42UC018","Tuddenham"
"42UC019","Wangford"
"42UC020","Worlington"
"42UC021","Beck Row, Holywell Row and Kenny Hill"
"42UC022","Exning"
"42UC023","Newmarket"
"42UE001","Akenham"
"42UE002","Ashbocking"
"42UE003","Ashfield cum Thorpe"
"42UE004","Aspall"
"42UE005","Athelington"
"42UE006","Bacton"
"42UE007","Badley"
"42UE008","Badwell Ash"
"42UE009","Barham"
"42UE010","Barking"
"42UE011","Battisford"
"42UE012","Baylham"
"42UE013","Bedfield"
"42UE014","Bedingfield"
"42UE015","Beyton"
"42UE016","Botesdale"
"42UE017","Braiseworth"
"42UE018","Bramford"
"42UE019","Brome and Oakley"
"42UE020","Brundish"
"42UE021","Burgate"
"42UE022","Buxhall"
"42UE023","Claydon"
"42UE024","Coddenham"
"42UE025","Combs"
"42UE026","Cotton"
"42UE027","Creeting St. Mary"
"42UE028","Creeting St. Peter or West Creeting"
"42UE029","Crowfield"
"42UE030","Debenham"
"42UE031","Denham"
"42UE032","Drinkstone"
"42UE033","Elmswell"
"42UE034","Eye"
"42UE035","Felsham"
"42UE036","Finningham"
"42UE037","Flowton"
"42UE038","Framsden"
"42UE039","Fressingfield"
"42UE040","Gedding"
"42UE041","Gipping"
"42UE042","Gislingham"
"42UE043","Gosbeck"
"42UE044","Great Ashfield"
"42UE045","Great Blakenham"
"42UE046","Great Bricett"
"42UE047","Great Finborough"
"42UE048","Harleston"
"42UE049","Haughley"
"42UE050","Helmingham"
"42UE051","Hemingstone"
"42UE052","Henley"
"42UE053","Hessett"
"42UE054","Hinderclay"
"42UE055","Horham"
"42UE056","Hoxne"
"42UE057","Hunston"
"42UE058","Kenton"
"42UE059","Langham"
"42UE060","Laxfield"
"42UE061","Little Blakenham"
"42UE062","Little Finborough"
"42UE063","Mellis"
"42UE064","Mendham"
"42UE065","Mendlesham"
"42UE066","Metfield"
"42UE067","Mickfield"
"42UE068","Monk Soham"
"42UE069","Needham Market"
"42UE070","Nettlestead"
"42UE071","Norton"
"42UE072","Occold"
"42UE073","Offton"
"42UE074","Old Newton with Dagworth"
"42UE075","Onehouse"
"42UE076","Palgrave"
"42UE077","Pettaugh"
"42UE078","Rattlesden"
"42UE079","Redgrave"
"42UE080","Redlingfield"
"42UE081","Rickinghall Inferior"
"42UE082","Rickinghall Superior"
"42UE083","Ringshall"
"42UE084","Rishangles"
"42UE085","Shelland"
"42UE086","Somersham"
"42UE087","Southolt"
"42UE088","Stoke Ash"
"42UE089","Stonham Aspal"
"42UE090","Stonham Earl"
"42UE091","Stonham Parva"
"42UE092","Stowlangtoft"
"42UE093","Stowmarket"
"42UE094","Stowupland"
"42UE095","Stradbroke"
"42UE096","Stuston"
"42UE097","Syleham"
"42UE098","Tannington"
"42UE099","Thorndon"
"42UE100","Thornham Magna"
"42UE101","Thornham Parva"
"42UE102","Thrandeston"
"42UE103","Thurston"
"42UE104","Thwaite"
"42UE105","Tostock"
"42UE106","Walsham-le-Willows"
"42UE107","Wattisfield"
"42UE108","Westhorpe"
"42UE109","Wetherden"
"42UE110","Wetheringsett-cum-Brockford"
"42UE111","Weybread"
"42UE112","Whitton"
"42UE113","Wickham Skeith"
"42UE114","Wilby"
"42UE115","Willisham"
"42UE116","Wingfield"
"42UE117","Winston"
"42UE118","Woolpit"
"42UE119","Worlingworth"
"42UE120","Wortham"
"42UE121","Wyverstone"
"42UE122","Yaxley"
"42UF001","Ampton"
"42UF002","Bardwell"
"42UF003","Barnardiston"
"42UF004","Barnham"
"42UF005","Barningham"
"42UF006","Barrow"
"42UF007","Bradfield Combust with Stanningfield"
"42UF008","Bradfield St. Clare"
"42UF009","Bradfield St. George"
"42UF010","Brockley"
"42UF011","Cavendish"
"42UF012","Chedburgh"
"42UF013","Chevington"
"42UF014","Clare"
"42UF015","Coney Weston"
"42UF016","Cowlinge"
"42UF017","Culford"
"42UF018","Denham"
"42UF019","Denston"
"42UF020","Depden"
"42UF021","Euston"
"42UF022","Fakenham Magna"
"42UF023","Flempton"
"42UF024","Fornham All Saints"
"42UF025","Fornham St. Genevieve"
"42UF026","Fornham St. Martin"
"42UF027","Great Barton"
"42UF028","Great Bradley"
"42UF029","Great Livermere"
"42UF030","Great Thurlow"
"42UF031","Great Whelnetham"
"42UF032","Great Wratting"
"42UF033","Hargrave"
"42UF034","Haverhill"
"42UF035","Hawkedon"
"42UF036","Hawstead"
"42UF037","Hengrave"
"42UF038","Hepworth"
"42UF039","Honington"
"42UF040","Hopton"
"42UF041","Horringer"
"42UF042","Hundon"
"42UF043","Ickworth"
"42UF044","Ingham"
"42UF045","Ixworth"
"42UF046","Ixworth Thorpe"
"42UF047","Kedington"
"42UF048","Knettishall"
"42UF049","Lackford"
"42UF050","Lidgate"
"42UF051","Little Bradley"
"42UF052","Little Livermere"
"42UF053","Little Thurlow"
"42UF054","Little Whelnetham"
"42UF055","Little Wratting"
"42UF056","Market Weston"
"42UF057","Nowton"
"42UF058","Ousden"
"42UF059","Pakenham"
"42UF060","Poslingford"
"42UF061","Rede"
"42UF062","Risby"
"42UF063","Rushbrooke with Rougham"
"42UF064","Sapiston"
"42UF065","Stansfield"
"42UF066","Stanton"
"42UF067","Stoke-by-Clare"
"42UF068","Stradishall"
"42UF069","Thelnetham"
"42UF070","The Saxhams"
"42UF071","Timworth"
"42UF072","Troston"
"42UF073","Westley"
"42UF074","West Stow"
"42UF075","Whepstead"
"42UF076","Wickhambrook"
"42UF077","Withersfield"
"42UF078","Wixoe"
"42UF079","Wordwell"
"42UF080","Bury St Edmunds"
"42UG001","Aldeburgh"
"42UG002","Alderton"
"42UG003","Aldringham cum Thorpe"
"42UG004","Badingham"
"42UG005","Bawdsey"
"42UG006","Benhall"
"42UG007","Blaxhall"
"42UG008","Blythburgh"
"42UG009","Boulge"
"42UG010","Boyton"
"42UG011","Bramfield"
"42UG012","Brandeston"
"42UG013","Bredfield"
"42UG014","Brightwell"
"42UG015","Bromeswell"
"42UG016","Bruisyard"
"42UG017","Bucklesham"
"42UG018","Burgh"
"42UG019","Butley"
"42UG020","Campsey Ash"
"42UG021","Capel St. Andrew"
"42UG022","Charsfield"
"42UG023","Chediston"
"42UG024","Chillesford"
"42UG025","Clopton"
"42UG026","Cookley"
"42UG027","Cransford"
"42UG028","Cratfield"
"42UG029","Cretingham"
"42UG030","Culpho"
"42UG031","Dallinghoo"
"42UG032","Darsham"
"42UG033","Debach"
"42UG034","Dennington"
"42UG035","Dunwich"
"42UG036","Earl Soham"
"42UG037","Easton"
"42UG038","Eyke"
"42UG039","Falkenham"
"42UG040","Farnham"
"42UG041","Felixstowe"
"42UG042","Foxhall"
"42UG043","Framlingham"
"42UG044","Friston"
"42UG045","Gedgrave"
"42UG046","Great Bealings"
"42UG047","Great Glemham"
"42UG048","Grundisburgh"
"42UG049","Hacheston"
"42UG050","Hasketon"
"42UG051","Hemley"
"42UG052","Heveningham"
"42UG053","Hollesley"
"42UG054","Hoo"
"42UG055","Huntingfield"
"42UG056","Iken"
"42UG057","Kelsale cum Carlton"
"42UG058","Kesgrave"
"42UG059","Kettleburgh"
"42UG060","Kirton"
"42UG061","Knodishall"
"42UG062","Leiston"
"42UG063","Letheringham"
"42UG064","Levington"
"42UG065","Linstead Magna"
"42UG066","Linstead Parva"
"42UG067","Little Bealings"
"42UG068","Little Glemham"
"42UG069","Marlesford"
"42UG070","Martlesham"
"42UG071","Melton"
"42UG072","Middleton"
"42UG073","Monewden"
"42UG074","Nacton"
"42UG075","Newbourne"
"42UG076","Orford"
"42UG077","Otley"
"42UG078","Parham"
"42UG079","Peasenhall"
"42UG080","Pettistree"
"42UG081","Playford"
"42UG082","Purdis Farm"
"42UG083","Ramsholt"
"42UG084","Rendham"
"42UG085","Rendlesham"
"42UG086","Rushmere St. Andrew"
"42UG087","Saxmundham"
"42UG088","Saxtead"
"42UG089","Shottisham"
"42UG090","Sibton"
"42UG091","Snape"
"42UG092","Sternfield"
"42UG093","Stratford St. Andrew"
"42UG094","Stratton Hall"
"42UG095","Sudbourne"
"42UG096","Sutton"
"42UG097","Swefling"
"42UG098","Swilland"
"42UG099","Theberton"
"42UG100","Thorington"
"42UG101","Trimley St. Martin"
"42UG102","Trimley St. Mary"
"42UG103","Tuddenham St. Martin"
"42UG104","Tunstall"
"42UG105","Ubbeston"
"42UG106","Ufford"
"42UG107","Walberswick"
"42UG108","Waldringfield"
"42UG109","Walpole"
"42UG110","Wantisden"
"42UG111","Wenhaston with Mells Hamlet"
"42UG112","Westerfield"
"42UG113","Westleton"
"42UG114","Wickham Market"
"42UG115","Witnesham"
"42UG116","Woodbridge"
"42UG117","Yoxford"
"42UH001","All Saints and St. Nicholas, South Elmham"
"42UH002","Barnby"
"42UH003","Barsham"
"42UH004","Beccles"
"42UH005","Benacre"
"42UH006","Blundeston"
"42UH007","Blyford"
"42UH008","Brampton with Stoven"
"42UH009","Bungay"
"42UH010","Carlton Colville"
"42UH011","Corton"
"42UH012","Covehithe"
"42UH013","Ellough"
"42UH014","Flixton (Lothingland Ward)"
"42UH015","Flixton (The Saints Ward)"
"42UH016","Frostenden"
"42UH017","Gisleham"
"42UH018","Halesworth"
"42UH019","Henstead with Hulver Street"
"42UH020","Holton"
"42UH021","Kessingland"
"42UH022","Lound"
"42UH023","Mettingham"
"42UH024","Mutford"
"42UH025","North Cove"
"42UH026","Oulton"
"42UH027","Redisham"
"42UH028","Reydon"
"42UH029","Ringsfield"
"42UH030","Rumburgh"
"42UH031","Rushmere"
"42UH032","St. Andrew, Ilketshall"
"42UH033","St. Cross, South Elmham"
"42UH034","St. James, South Elmham"
"42UH035","St. John, Ilketshall"
"42UH036","St. Lawrence, Ilketshall"
"42UH037","St. Margaret, Ilketshall"
"42UH038","St. Margaret, South Elmham"
"42UH039","St. Mary, South Elmham otherwise Homersfield"
"42UH040","St. Michael, South Elmham"
"42UH041","St. Peter, South Elmham"
"42UH042","Shadingfield"
"42UH043","Shipmeadow"
"42UH044","Somerleyton, Ashby and Herringfleet"
"42UH045","Sotherton"
"42UH046","Sotterley"
"42UH047","South Cove"
"42UH048","Southwold"
"42UH049","Spexhall"
"42UH050","Uggeshall"
"42UH051","Wangford with Henham"
"42UH052","Westhall"
"42UH053","Weston"
"42UH054","Willingham St. Mary"
"42UH055","Wissett"
"42UH056","Worlingham"
"42UH057","Wrentham"
"43UB001","Claygate"
"43UD001","Albury"
"43UD002","Artington"
"43UD003","Ash"
"43UD004","Compton"
"43UD005","East Clandon"
"43UD006","East Horsley"
"43UD007","Effingham"
"43UD008","Normandy"
"43UD009","Ockham"
"43UD010","Pirbright"
"43UD011","Puttenham"
"43UD012","Ripley"
"43UD013","St. Martha"
"43UD014","Seale and Sands"
"43UD015","Send"
"43UD016","Shackleford"
"43UD017","Shalford"
"43UD018","Shere"
"43UD019","Tongham"
"43UD020","Wanborough"
"43UD021","West Clandon"
"43UD022","West Horsley"
"43UD023","Wisley"
"43UD024","Worplesdon"
"43UE001","Abinger"
"43UE002","Betchworth"
"43UE003","Brockham"
"43UE004","Buckland"
"43UE005","Capel"
"43UE006","Charlwood"
"43UE007","Headley"
"43UE008","Holmwood"
"43UE009","Leigh"
"43UE010","Mickleham"
"43UE011","Newdigate"
"43UE012","Ockley"
"43UE013","Wotton"
"43UF001","Horley"
"43UF002","Salfords and Sidlow"
"43UJ001","Bisley"
"43UJ002","Chobham"
"43UJ003","West End"
"43UJ004","Windlesham"
"43UK001","Bletchingley"
"43UK002","Burstow"
"43UK003","Chelsham and Farleigh"
"43UK004","Crowhurst"
"43UK005","Felbridge"
"43UK006","Godstone"
"43UK007","Horne"
"43UK008","Limpsfield"
"43UK010","Nutfield"
"43UK011","Oxted"
"43UK012","Tandridge"
"43UK013","Tatsfield"
"43UK014","Titsey"
"43UK015","Caterham-on-the-Hill"
"43UK016","Caterham Valley"
"43UK017","Chaldon"
"43UK018","Dormansland"
"43UK019","Lingfield"
"43UK020","Outwood"
"43UK021","Warlingham"
"43UK022","Whyteleafe"
"43UK023","Woldingham"
"43UL001","Alfold"
"43UL002","Bramley"
"43UL003","Busbridge"
"43UL004","Chiddingfold"
"43UL005","Cranleigh"
"43UL006","Dockenfield"
"43UL007","Dunsfold"
"43UL008","Elstead"
"43UL009","Ewhurst"
"43UL010","Farnham"
"43UL011","Frensham"
"43UL012","Godalming"
"43UL013","Hambledon"
"43UL014","Hascombe"
"43UL015","Haslemere"
"43UL016","Peper Harow"
"43UL017","Thursley"
"43UL018","Tilford"
"43UL019","Witley"
"43UL020","Wonersh"
"43UL021","Churt"
"43UM001","Byfleet"
"44UB001","Ansley"
"44UB002","Arley"
"44UB003","Astley"
"44UB004","Atherstone"
"44UB005","Austrey"
"44UB006","Baddesley Ensor"
"44UB007","Baxterley"
"44UB008","Bentley"
"44UB009","Caldecote"
"44UB010","Coleshill"
"44UB011","Corley"
"44UB012","Curdworth"
"44UB013","Dordon"
"44UB014","Fillongley"
"44UB015","Great Packington"
"44UB016","Grendon"
"44UB017","Hartshill"
"44UB018","Kingsbury"
"44UB019","Lea Marston"
"44UB020","Little Packington"
"44UB021","Mancetter"
"44UB022","Maxstoke"
"44UB023","Merevale"
"44UB024","Middleton"
"44UB025","Nether Whitacre"
"44UB026","Newton Regis"
"44UB027","Over Whitacre"
"44UB028","Polesworth"
"44UB029","Seckington"
"44UB030","Shustoke"
"44UB031","Shuttington"
"44UB032","Water Orton"
"44UB033","Wishaw"
"44UD001","Ansty"
"44UD002","Binley Woods"
"44UD003","Birdingbury"
"44UD004","Bourton and Draycote"
"44UD005","Brandon and Bretford"
"44UD006","Brinklow"
"44UD007","Burton Hastings"
"44UD008","Church Lawford"
"44UD009","Churchover"
"44UD010","Clifton upon Dunsmore"
"44UD011","Combe Fields"
"44UD012","Copston Magna"
"44UD013","Cosford"
"44UD014","Dunchurch"
"44UD015","Easenhall"
"44UD016","Frankton"
"44UD017","Grandborough"
"44UD018","Harborough Magna"
"44UD019","King's Newnham"
"44UD020","Leamington Hastings"
"44UD021","Little Lawford"
"44UD022","Long Lawford"
"44UD023","Marton"
"44UD024","Monks Kirby"
"44UD025","Newton and Biggin"
"44UD026","Pailton"
"44UD027","Princethorpe"
"44UD028","Ryton-on-Dunsmore"
"44UD029","Shilton"
"44UD030","Stretton Baskerville"
"44UD031","Stretton-on-Dunsmore"
"44UD032","Stretton under Fosse"
"44UD033","Thurlaston"
"44UD034","Wibtoft"
"44UD035","Willey"
"44UD036","Willoughby"
"44UD037","Withybrook"
"44UD038","Wolfhampcote"
"44UD039","Wolston"
"44UD040","Wolvey"
"44UE001","Admington"
"44UE002","Alcester"
"44UE003","Alderminster"
"44UE005","Aston Cantlow"
"44UE006","Atherstone on Stour"
"44UE007","Avon Dassett"
"44UE008","Barcheston"
"44UE009","Barton-on-the-Heath"
"44UE010","Bearley"
"44UE011","Beaudesert"
"44UE012","Bidford-on-Avon"
"44UE013","Billesley"
"44UE014","Binton"
"44UE015","Bishop's Itchington"
"44UE016","Brailes"
"44UE017","Burmington"
"44UE018","Burton Dassett"
"44UE019","Butlers Marston"
"44UE020","Chadshunt"
"44UE021","Chapel Ascote"
"44UE022","Charlecote"
"44UE023","Cherington"
"44UE024","Chesterton and Kingston"
"44UE025","Claverdon"
"44UE027","Combrook"
"44UE028","Compton Verney"
"44UE029","Compton Wynyates"
"44UE030","Coughton"
"44UE031","Dorsington"
"44UE032","Ettington"
"44UE033","Exhall"
"44UE034","Farnborough"
"44UE035","Fenny Compton"
"44UE036","Fulbrook"
"44UE037","Gaydon"
"44UE038","Great Alne"
"44UE039","Great Wolford"
"44UE040","Halford"
"44UE041","Hampton Lucy"
"44UE042","Harbury"
"44UE043","Haselor"
"44UE044","Henley-in-Arden"
"44UE045","Hodnell and Wills Pastures"
"44UE046","Honington"
"44UE047","Idlicote"
"44UE048","Ilmington"
"44UE049","Kineton"
"44UE050","Kinwarton"
"44UE051","Ladbroke"
"44UE052","Langley"
"44UE053","Lighthorne"
"44UE054","Little Compton"
"44UE055","Little Wolford"
"44UE056","Long Compton"
"44UE057","Long Itchington"
"44UE058","Long Marston"
"44UE059","Loxley"
"44UE060","Luddington"
"44UE062","Moreton Morrell"
"44UE063","Morton Bagot"
"44UE064","Napton on the Hill"
"44UE065","Newbold Pacey"
"44UE066","Oldberrow"
"44UE067","Old Stratford and Drayton"
"44UE068","Oxhill"
"44UE069","Pillerton Hersey"
"44UE070","Pillerton Priors"
"44UE071","Preston Bagot"
"44UE072","Preston on Stour"
"44UE073","Priors Hardwick"
"44UE074","Priors Marston"
"44UE075","Quinton"
"44UE076","Radbourn"
"44UE077","Radway"
"44UE078","Ratley and Upton"
"44UE079","Salford Priors"
"44UE080","Sambourne"
"44UE081","Shipston on Stour"
"44UE082","Shotteswell"
"44UE083","Snitterfield"
"44UE084","Southam"
"44UE085","Spernall"
"44UE086","Stockton"
"44UE087","Stoneton"
"44UE088","Stourton"
"44UE089","Stratford-upon-Avon"
"44UE090","Stretton-on-Fosse"
"44UE091","Studley"
"44UE092","Sutton-under-Brailes"
"44UE093","Tanworth-in-Arden"
"44UE094","Temple Grafton"
"44UE095","Tidmington"
"44UE096","Tredington"
"44UE097","Tysoe"
"44UE098","Ufton"
"44UE099","Ullenhall"
"44UE100","Upper and Lower Shuckburgh"
"44UE101","Warmington"
"44UE102","Watergall"
"44UE104","Welford-on-Avon"
"44UE105","Wellesbourne"
"44UE106","Weston-on-Avon"
"44UE107","Whatcote"
"44UE108","Whichford"
"44UE109","Whitchurch"
"44UE110","Wixford"
"44UE111","Wolverton"
"44UE112","Wootton Wawen"
"44UE113","Wormleighton"
"44UE114","Arrow with Weethley"
"44UE115","Clifford Chambers and Milcote"
"44UE116","Lighthorne Heath"
"44UE117","Mappleborough Green"
"44UE118","Wilmcote"
"44UF001","Ashow"
"44UF002","Baddesley Clinton"
"44UF003","Baginton"
"44UF004","Barford"
"44UF005","Beausale"
"44UF006","Bishop's Tachbrook"
"44UF007","Blackdown"
"44UF008","Bubbenhall"
"44UF009","Budbrooke"
"44UF010","Bushwood"
"44UF011","Cubbington"
"44UF012","Eathorpe"
"44UF013","Haseley"
"44UF014","Hatton"
"44UF015","Honiley"
"44UF016","Hunningham"
"44UF017","Kenilworth"
"44UF018","Lapworth"
"44UF019","Leek Wootton and Guy's Cliffe"
"44UF020","Norton Lindsey"
"44UF021","Offchurch"
"44UF022","Old Milverton"
"44UF023","Radford Semele"
"44UF024","Rowington"
"44UF025","Sherbourne"
"44UF026","Shrewley"
"44UF027","Stoneleigh"
"44UF028","Wappenbury"
"44UF029","Warwick"
"44UF030","Wasperton"
"44UF031","Weston under Wetherley"
"44UF032","Whitnash"
"44UF033","Wroxall"
"44UF034","Royal Leamington Spa"
"45UB001","Coombes"
"45UB002","Lancing"
"45UB003","Sompting"
"45UC001","Aldingbourne"
"45UC002","Aldwick"
"45UC003","Angmering"
"45UC004","Arundel"
"45UC005","Barnham"
"45UC006","Bersted"
"45UC007","Bognor Regis"
"45UC008","Burpham"
"45UC009","Clapham"
"45UC010","Climping"
"45UC011","Eastergate"
"45UC012","East Preston"
"45UC013","Felpham"
"45UC014","Ferring"
"45UC015","Findon"
"45UC016","Ford"
"45UC017","Houghton"
"45UC018","Kingston"
"45UC019","Littlehampton"
"45UC020","Lyminster and Crossbush"
"45UC021","Madehurst"
"45UC022","Middleton-on-Sea"
"45UC023","Pagham"
"45UC024","Patching"
"45UC025","Poling"
"45UC026","Rustington"
"45UC027","Slindon"
"45UC028","South Stoke"
"45UC029","Walberton"
"45UC030","Warningcamp"
"45UC031","Yapton"
"45UD001","Appledram"
"45UD002","Barlavington"
"45UD003","Bepton"
"45UD004","Bignor"
"45UD005","Birdham"
"45UD006","Bosham"
"45UD007","Boxgrove"
"45UD008","Bury"
"45UD009","Chichester"
"45UD010","Chidham"
"45UD011","Cocking"
"45UD012","Compton"
"45UD013","Donnington"
"45UD014","Duncton"
"45UD015","Earnley"
"45UD016","Eartham"
"45UD017","Easebourne"
"45UD018","East Dean"
"45UD019","East Lavington"
"45UD020","East Wittering"
"45UD021","Ebernoe"
"45UD023","Fernhurst"
"45UD024","Fishbourne"
"45UD025","Fittleworth"
"45UD026","Funtington"
"45UD027","Graffham"
"45UD028","Harting"
"45UD029","Heyshott"
"45UD030","Hunston"
"45UD031","Kirdford"
"45UD032","Lavant"
"45UD033","Linch"
"45UD034","Linchmere"
"45UD035","Lodsworth"
"45UD036","Loxwood"
"45UD037","Lurgashall"
"45UD038","Marden"
"45UD039","Midhurst"
"45UD040","Milland"
